Pozo,date,bapd,bppd,bsw,mscf,pco2,temp,Na,pH,SO4,Cl,Fe,bicarb,pres,Ca,criticidad,mpy
SHS-165,10/21/2019,3195.18,98.82,97,38,9.65,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.001
SHS-17,10/21/2019,4250.68,271.32,94,18,8.46,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.88
SHS-188,10/21/2019,3633.75,1211.25,75,38,7.8,194,29850.29328,6,45,58800,87,270,160,5680,LOW RISK,0.647
AGR-33,10/22/2019,1560,520,75,102,7.75,200,36311.07612,6.1,19,75100,56.1,120,145,8600,LOW RISK,0.075
AGR-51,10/22/2019,421.47,247.53,63,30,7.6,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK,0.489
AGR-42,10/22/2019,4530.24,617.76,88,47,9.05,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK,0.087
AGR-3,10/22/2019,1072.72,146.28,88,40,16.2,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.512
AGR-40,10/22/2019,165.51,447.49,27,57,31.64,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.395
AGR-40,10/22/2019,165.51,447.49,27,57,31.64,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.865
AGR-5,10/22/2019,3249,171,95,21,13.28,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK,0.47
AGR-44,10/22/2019,5113.14,384.86,93,52,17.44,100,32065.58442,6.3,130,61000,50.2,390,160,5000,LOW RISK,0.541
AGR-54,10/22/2019,3678.16,319.84,92,50,17.28,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.537
AGR-14,10/22/2019,2616.6,209.4,89.5,50,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.827
SHS-211,10/22/2019,1512,167.5,90,56,79.98,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK,0.335
SHS-56,10/22/2019,2021.448,309.738,87,55,84.96,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,2.916
SHS-71,10/22/2019,3060.9,340.1,90,189,42.24,193,20848.38468,5.8,137,40000,83.52,450,170,3760,LOW RISK,0.492
SHS-52,10/22/2019,419.64,119.46,78,87,12.06,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.603
SHS-17,10/22/2019,117,108,52,38,7.92,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.796
SHS-111,10/22/2019,217.36,348.44,38,37,16.65,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK,0.799
AGR-30,10/22/2019,3124.36,986.64,76,255,12,145,35071.88621,6.5,100,67900,138.48,320,180,6880,MODERATE RISK,2.063
SHS-135,10/22/2019,182.4,121.6,60,62,41.54,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK,0.752
SHS-87,10/22/2019,1900.5,1900.5,50,93,37.2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,LOW RISK,0.701
SHS-23,10/22/2019,2184.84,416.16,84,165,66.42,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.253
SHS-234,10/22/2019,163.6,245.4,40,239,10.2,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.015
SHS-261,10/22/2019,404.55,494.45,45,160,16.48,154,29238.58221,6.5,35,57000,60.2,160,180,5760,LOW RISK,0.381
SHS-81,10/22/2019,557.55,389.09,59,200,7.5,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.25
SHS-72,10/22/2019,314.16,78.54,80,96,10,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,LOW RISK,0.656
SHS-14,10/22/2019,1324.3,233.7,85,75,30.6,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.144
SHS-139,10/22/2019,2966.08,257.92,92,195,45,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.429
SHS-191,10/22/2019,3919.7,206.3,95,174,29.7,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.63
SHS-73,10/22/2019,717.6,62.4,92,39,4.95,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.009
SHS-80,10/22/2019,48.96,87.04,36,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.918
SHS-20,10/22/2019,1879.68,229.9,89,156,8.9,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK,0.642
SHS-228,10/22/2019,4845.16,598.84,89,62,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.886
SHS-75,10/22/2019,6255,695,90,337,62.58,208,4327.355246,6.5,60,7700,6.39,720,120,400,LOW RISK,0.488
SHS-82,10/22/2019,469.31,191.69,71,20,3.6,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.848
SHS-23,10/22/2019,2726,174,94,326,36.48,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.28
SHS-224,10/22/2019,1049.22,156.78,87,73,8.08,166,23844.38529,6.3,125,46000,85.8,300,55,4640,LOW RISK,0.604
SHS-22,10/22/2019,202.4,165.6,55,73,5.5,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.8
SHS-225,10/22/2019,1209.6,302.4,80,91,9.2,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.979
SHS-221,10/22/2019,2613.6,290.4,90,222,37.74,192,5570.39519,7.1,55,8900,3.28,870,100,320,LOW RISK,0.244
SHS-183,10/22/2019,2842.4,497.25,85,384,36.16,186,3379.202368,7.2,67,6500,5.19,990,120,760,LOW RISK,0.506
SHS-267,10/22/2019,2273.04,308.4,88,248,31,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.482
SHS-68,10/22/2019,2757.3,272.7,91,248,7.2,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.726
SHS-95,10/22/2019,671.58,66.42,91,195,13.5,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK,0.902
SHS-137,10/22/2019,3696,504,88,32,6.56,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.932
SHS-138,10/22/2019,4377.84,655.2,87,30,10.8,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.513
SHS-177,10/22/2019,2240.64,870.52,72,30,15.68,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK,0.459
SHS-165,10/22/2019,3195.18,99,97,38,9.65,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.035
SHS-17,10/22/2019,4250.68,271.32,94,18,8.46,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.68
SHS-188,10/22/2019,3633.75,1211.25,75,38,7.8,194,29850.29328,6,45,58800,87,270,160,5680,LOW RISK,0.168
AGR-33,10/23/2019,1560,520,75,102,7.75,200,36311.07612,6.1,19,75100,56.1,120,145,8600,LOW RISK,0.285
AGR-51,10/23/2019,421.47,247.53,63,30,7.6,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK,0.761
AGR-42,10/23/2019,4530.24,617.76,88,47,9.05,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK,0.98
AGR-3,10/23/2019,1072.72,146.28,88,40,16.2,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.32
AGR-40,10/23/2019,165.51,447.49,27,57,31.64,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.887
AGR-40,10/23/2019,165.51,447.49,27,57,31.64,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.458
AGR-5,10/23/2019,3249,171,95,21,13.28,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK,0.985
AGR-44,10/23/2019,5113.14,384.86,93,52,17.44,100,32065.58442,6.3,130,61000,50.2,390,160,5000,LOW RISK,0.884
AGR-54,10/23/2019,3678.16,319.84,92,50,17.28,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.776
AGR-14,10/23/2019,2616.6,209.4,89.5,50,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.394
SHS-211,10/23/2019,1507.5,167.5,90,56,79.98,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK,0.581
SHS-56,10/23/2019,2021.448,309.738,87,55,84.96,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,3.513
SHS-71,10/23/2019,3060.9,340.1,90,189,42.24,193,20848.38468,5.8,137,40000,83.52,450,170,3760,LOW RISK,0.591
SHS-52,10/23/2019,423.54,119.46,78,87,12.06,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.747
SHS-17,10/23/2019,117,108,52,38,7.92,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.367
SHS-111,10/23/2019,213.56,348.44,38,37,16.65,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK,0.744
AGR-30,10/23/2019,3124.36,986.64,76,255,12,145,35071.88621,6.5,100,67900,138.48,320,180,6880,MODERATE RISK,1.237
SHS-135,10/23/2019,182.4,121.6,60,62,41.54,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK,0.117
SHS-87,10/23/2019,1900.5,1900.5,50,93,37.2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,LOW RISK,0.19
SHS-23,10/23/2019,2184.84,416.16,84,165,66.42,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.661
SHS-234,10/23/2019,175.6,263.4,40,239,10.2,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.561
SHS-261,10/23/2019,404.55,494.45,45,160,16.48,154,29238.58221,6.5,35,57000,60.2,160,180,5760,LOW RISK,0.353
SHS-81,10/23/2019,559.91,389.09,59,200,7.5,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.859
SHS-72,10/23/2019,314.16,78.54,80,96,10,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,LOW RISK,0.834
SHS-14,10/23/2019,1324.3,233.7,85,75,30.6,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.937
SHS-139,10/23/2019,2966.08,257.92,92,195,45,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.11
SHS-191,10/23/2019,3919.7,206.3,95,174,29.7,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.795
SHS-73,10/23/2019,717.6,62.4,92,39,4.95,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.024
SHS-80,10/23/2019,48.96,87.04,36,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.706
SHS-20,10/23/2019,1860.1,229.9,89,156,8.9,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK,0.808
SHS-228,10/23/2019,4845.16,598.84,89,62,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.758
SHS-75,10/23/2019,6255,695,90,337,62.58,208,4327.355246,6.5,60,7700,6.39,720,120,400,LOW RISK,0.555
SHS-82,10/23/2019,469.31,191.69,71,20,3.6,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.084
SHS-23,10/23/2019,2726,174,94,326,36.48,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.305
SHS-224,10/23/2019,1049.22,156.78,87,73,8.08,166,23844.38529,6.3,125,46000,85.8,300,55,4640,LOW RISK,0.715
SHS-22,10/23/2019,202.4,165.6,55,73,5.5,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.782
SHS-225,10/23/2019,1209.6,302.4,80,91,9.2,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.391
SHS-221,10/23/2019,2574,286,90,222,37.74,192,5570.39519,7.1,55,8900,3.28,870,100,320,LOW RISK,0.686
SHS-183,10/23/2019,2817.75,497.25,85,384,36.16,186,3379.202368,7.2,67,6500,5.19,990,120,760,LOW RISK,0.692
SHS-267,10/23/2019,2261.6,308.4,88,248,31,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.224
SHS-68,10/23/2019,2757.3,272.7,91,248,7.2,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.842
SHS-95,10/23/2019,671.58,66.42,91,195,13.5,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK,0.867
SHS-137,10/23/2019,3696,504,88,32,6.56,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.886
SHS-138,10/23/2019,4384.8,655.2,87,30,10.8,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.918
SHS-177,10/23/2019,2238.48,870.52,72,30,15.68,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK,0.124
SHS-165,10/23/2019,3201,99,97,38,9.65,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.315
SHS-17,10/23/2019,4250.68,271.32,94,18,8.46,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.177
SHS-188,10/23/2019,3633.75,1211.25,75,38,7.8,194,29850.29328,6,45,58800,87,270,160,5680,LOW RISK,0.605
AGR-33,10/24/2019,1560,520,75,102,7.75,200,36311.07612,6.1,19,75100,56.1,120,145,8600,LOW RISK,0.213
AGR-51,10/24/2019,421.47,247.53,63,30,7.6,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK,0.13
AGR-42,10/24/2019,4530.24,617.76,88,47,9.05,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK,0.992
AGR-3,10/24/2019,1072.72,146.28,88,40,16.2,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.447
AGR-40,10/24/2019,165.51,447.49,27,57,31.64,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.711
AGR-40,10/24/2019,165.51,447.49,27,57,31.64,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.669
AGR-5,10/24/2019,3249,171,95,21,13.28,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK,0.668
AGR-44,10/24/2019,5113.14,384.86,93,52,17.44,100,32065.58442,6.3,130,61000,50.2,390,160,5000,LOW RISK,0.412
AGR-54,10/24/2019,3678.16,319.84,92,50,17.28,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.199
AGR-14,10/24/2019,2616.6,209.4,89.5,50,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.539
SHS-211,10/24/2019,1507.5,167.5,90,56,79.98,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK,0.217
SHS-56,10/24/2019,2021.448,309.738,87,55,84.96,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,1.412
SHS-71,10/24/2019,3060.9,340.1,90,191,42.24,193,20848.38468,5.8,137,40000,83.52,450,170,3760,LOW RISK,0.862
SHS-52,10/24/2019,423.54,119.46,78,87,12.06,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.936
SHS-17,10/24/2019,117,108,52,38,7.92,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.058
SHS-111,10/24/2019,213.56,348.44,38,37,16.65,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK,0.564
AGR-30,10/24/2019,3124.36,986.64,76,271,12,145,35071.88621,6.5,100,67900,138.48,320,180,6880,MODERATE RISK,3.426
SHS-135,10/24/2019,182.4,121.6,60,62,41.54,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK,0.24
SHS-87,10/24/2019,1900.5,1900.5,50,93,37.2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,LOW RISK,0.227
SHS-23,10/24/2019,2184.84,416.16,84,165,66.42,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.188
SHS-234,10/24/2019,175.6,263.4,40,239,10.2,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.34
SHS-261,10/24/2019,404.55,494.45,45,160,16.48,154,29238.58221,6.5,35,57000,60.2,160,180,5760,LOW RISK,0.363
SHS-81,10/24/2019,559.91,389.09,59,200,7.5,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.526
SHS-72,10/24/2019,314.16,78.54,80,96,10,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,LOW RISK,0.928
SHS-14,10/24/2019,1324.3,248.7,85,75,30.6,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.436
SHS-139,10/24/2019,2966.08,257.92,92,195,45,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.036
SHS-191,10/24/2019,3919.7,206.3,95,174,29.7,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.346
SHS-73,10/24/2019,717.6,62.4,92,39,4.95,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.865
SHS-80,10/24/2019,48.96,87.04,36,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.377
SHS-20,10/24/2019,1860.1,229.9,89,156,8.9,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK,0.805
SHS-228,10/24/2019,4845.16,591.8,89,62,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.95
SHS-75,10/24/2019,6255,695,90,337,62.58,208,4327.355246,6.5,60,7700,6.39,720,120,400,LOW RISK,0.945
SHS-82,10/24/2019,469.31,190.24,71,23.4,3.6,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.155
SHS-23,10/24/2019,2726,174,94,326,36.48,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.972
SHS-224,10/24/2019,1049.22,148.72,87,73,8.08,166,23844.38529,6.3,125,46000,85.8,300,55,4640,LOW RISK,0.814
SHS-22,10/24/2019,202.4,159.75,55,73,5.5,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.465
SHS-225,10/24/2019,1209.6,296,80,91,9.2,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.962
SHS-221,10/24/2019,2574,286,90,222,37.74,192,5570.39519,7.1,55,8900,3.28,870,100,320,LOW RISK,0.824
SHS-183,10/24/2019,2817.75,497.25,85,384,36.16,186,3379.202368,7.2,67,6500,5.19,990,120,760,LOW RISK,0.894
SHS-267,10/24/2019,2261.6,308.4,88,248,31,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.111
SHS-68,10/24/2019,2757.3,272.7,91,248,7.2,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.54
SHS-95,10/24/2019,671.58,66.42,91,195,13.5,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK,0.607
SHS-137,10/24/2019,3696,504,88,32,6.56,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.195
SHS-138,10/24/2019,4384.8,655.2,87,30,10.8,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.206
SHS-177,10/24/2019,2238.48,870.52,72,30,15.68,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK,0.844
SHS-165,10/24/2019,3201,99,97,38,9.65,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.903
SHS-17,10/24/2019,4250.68,271.32,94,18,8.46,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.001
SHS-188,10/24/2019,3633.75,1211.25,75,38,7.8,194,29850.29328,6,45,58800,87,270,160,5680,LOW RISK,0.978
AGR-33,10/25/2019,1560,511.5,75,102,7.75,200,36311.07612,6.1,19,75100,56.1,120,145,8600,LOW RISK,0.781
AGR-51,10/25/2019,421.47,247.53,63,30,7.6,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK,0.304
AGR-42,10/25/2019,4530.24,617.76,88,47,9.05,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK,0.368
AGR-3,10/25/2019,1072.72,146.28,88,40,16.2,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.756
AGR-40,10/25/2019,165.51,447.49,27,57,31.64,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.042
AGR-40,10/25/2019,165.51,447.49,27,57,31.64,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.509
AGR-5,10/25/2019,3249,171,95,20,13.28,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK,0.428
AGR-44,10/25/2019,5113.14,384.86,93,52,17.44,100,32065.58442,6.3,130,61000,50.2,390,160,5000,LOW RISK,0.264
AGR-54,10/25/2019,3678.16,319.84,92,50,17.28,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.305
AGR-14,10/25/2019,2616.6,209.4,89.5,50,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.184
SHS-211,10/25/2019,1507.5,167.5,90,56,79.98,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK,0.888
SHS-56,10/25/2019,2021.448,309.738,87,55,84.96,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,1.936
SHS-71,10/25/2019,3060.9,399.3,89,191,42.24,193,20848.38468,5.8,137,40000,83.52,450,170,3760,LOW RISK,0.57
SHS-52,10/25/2019,423.54,119.46,78,87,12.06,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.063
SHS-17,10/25/2019,117,108,52,38,7.92,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.097
SHS-111,10/25/2019,213.56,348.44,38,37,16.65,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK,0.696
AGR-30,10/25/2019,3124.36,1032.24,76,271,12,145,35071.88621,6.5,100,67900,138.48,320,180,6880,MODERATE RISK,1.983
SHS-135,10/25/2019,182.4,121.6,60,62,41.54,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK,0.072
SHS-87,10/25/2019,1900.5,1900.5,50,93,37.2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,LOW RISK,0.667
SHS-23,10/25/2019,2184.84,416.16,84,165,66.42,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.118
SHS-234,10/25/2019,175.6,263.4,40,239,10.2,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.676
SHS-261,10/25/2019,404.55,494.45,45,160,16.48,154,29238.58221,6.5,35,57000,60.2,160,180,5760,LOW RISK,0.629
SHS-81,10/25/2019,559.91,389.09,59,200,7.5,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.248
SHS-72,10/25/2019,314.16,80.04,80,96,10,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,LOW RISK,0.51
SHS-14,10/25/2019,1324.3,248.7,85,75,30.6,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.854
SHS-139,10/25/2019,2966.08,257.92,92,195,45,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.703
SHS-191,10/25/2019,3919.7,206.3,95,175,29.7,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.139
SHS-73,10/25/2019,717.6,62.4,92,40,4.95,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.82
SHS-80,10/25/2019,48.96,87.04,36,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.565
SHS-20,10/25/2019,1860.1,229.9,89,156,8.9,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK,0.732
SHS-228,10/25/2019,4845.16,591.8,89,62,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,1
SHS-75,10/25/2019,6255,680.4,90,337,62.58,208,4327.355246,6.5,60,7700,6.39,720,120,400,LOW RISK,0.335
SHS-82,10/25/2019,469.31,185.832,71,23.4,3.6,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.914
SHS-23,10/25/2019,2726,158.58,94,326,36.48,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.849
SHS-224,10/25/2019,1049.22,148.72,87,119,8.08,166,23844.38529,6.3,125,46000,85.8,300,55,4640,LOW RISK,0.102
SHS-22,10/25/2019,202.4,159.75,55,76,5.5,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.04
SHS-225,10/25/2019,1209.6,296,80,91,9.2,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.225
SHS-221,10/25/2019,2574,286,90,222,37.74,192,5570.39519,7.1,55,8900,3.28,870,100,320,LOW RISK,0.281
SHS-183,10/25/2019,2817.75,497.25,85,384,36.16,186,3379.202368,7.2,67,6500,5.19,990,120,760,LOW RISK,0.299
SHS-267,10/25/2019,2261.6,308.4,88,248,31,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.857
SHS-68,10/25/2019,2757.3,254.88,91,248,7.2,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.622
SHS-95,10/25/2019,671.58,65.25,91,195,13.5,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK,0.398
SHS-137,10/25/2019,3696,504,88,32,6.56,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.979
SHS-138,10/25/2019,4384.8,655.2,87,30,10.8,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.3
SHS-177,10/25/2019,2238.48,870.52,72,30,15.68,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK,0.812
SHS-165,10/25/2019,3201,99,97,38,9.65,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.98
SHS-17,10/25/2019,4250.68,271.32,94,20,8.46,187,27570.83568,7,45,54800,95.2,250,160,5240,LOW RISK,0.176
SHS-188,10/25/2019,3633.75,1211.25,75,36,7.8,194,29850.29328,6,45,58800,87,270,160,5680,LOW RISK,0.036
AGR-33,10/26/2019,1534.5,511.5,75,102,7.75,200,36311.07612,6.1,19,75100,56.1,120,145,8600,LOW RISK,0.831
AGR-51,10/26/2019,415.8,244.2,63,30,7.6,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK,0.274
AGR-42,10/26/2019,4530.24,617.76,88,48,9.05,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK,0.992
AGR-3,10/26/2019,1072.72,146.28,88,35,16.2,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.805
AGR-40,10/26/2019,165.51,447.49,27,39,31.64,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.053
AGR-40,10/26/2019,165.51,447.49,27,39,31.64,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.976
AGR-5,10/26/2019,3173,167,95,20,13.28,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK,0.033
AGR-44,10/26/2019,5031.3,378.7,93,52,17.44,100,32065.58442,6.3,130,61000,50.2,390,160,5000,LOW RISK,0.533
AGR-54,10/26/2019,3678.16,319.84,92,47,17.28,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.639
AGR-14,10/26/2019,2616.6,209.4,89.5,50,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.705
SHS-211,10/26/2019,1507.5,167.5,90,56,79.98,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK,0.735
